# HEADER
  4732         0.45642   3.733E-06   3.731E-07   5.200E-06   1.537E-07   9.727E-06   2.725E-07   1.837E-05   5.145E-07   2.679E-05   7.506E-07   3.311E-05   9.277E-07   4.325E-05   1.212E-06   7.447E-05   7.517E-06   1.079E-04   4.051E-06   9.612E-05   3.607E-06   9.333E-05   3.504E-06   1.552E-04   5.825E-06   0.000E+00   0.000E+00   2.880E-04   1.504E-05   3.056E-03   1.019E-03   5.440E-03   4.260E-04   1.813E-02   1.173E-03   2.281E-02   1.771E-03  -9.900E+01  -9.900E+01  -9.900E+01  -9.900E+01
  2326         1.14070   6.855E-07   6.852E-08   7.244E-07   2.887E-08   1.000E-06   4.713E-08   1.419E-06   5.655E-08   2.679E-06   9.046E-08   4.406E-06   1.488E-07   5.754E-06   1.943E-07   1.086E-05   3.477E-06   2.884E-05   1.082E-06   2.535E-05   9.515E-07   2.318E-05   8.772E-07   3.802E-05   1.435E-06   1.980E-04   1.554E-05   1.438E-04   1.230E-05   3.184E-03   1.061E-03   6.910E-03   3.420E-04   8.433E-03   5.750E-04  -9.900E+01  -9.900E+01  -9.900E+01  -9.900E+01  -9.900E+01  -9.900E+01
  4170         0.63819   3.192E-06   3.190E-07   5.152E-06   1.523E-07   8.395E-06   2.352E-07   1.871E-05   5.241E-07   3.311E-05   9.277E-07   3.981E-05   1.115E-06   5.754E-05   1.612E-06   1.180E-04   9.664E-06   1.782E-04   6.686E-06   1.265E-04   4.746E-06   1.785E-04   6.699E-06   1.932E-04   7.252E-06   7.193E-04   3.737E-05   1.209E-03   2.061E-05   1.106E-02   1.202E-03   3.042E-02   7.480E-04   3.479E-02   7.920E-04   2.395E-02   2.415E-03   1.022E-02   1.694E-03  -9.900E+01  -9.900E+01
