# Program    Filename    Redshift    Galaxy    Type    Sigma    Priority    Run_Id    Tags
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MFGC14823.fits    0.0238    2MFGC14823    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MFGC14823.fits    0    1    'NEDgalPV2_280..290d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_CGCG255-024.fits    0.0271    CGCG255-024    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_CGCG255-024.fits    0    1    'NEDgalPV2_280..290d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO458-G006.fits    0.0212    ESO458-G006    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO458-G006.fits    0    1    'NEDgalPV2_280..290d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO458-G007.fits    0.0320    ESO458-G007    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO458-G007.fits    0    1    'NEDgalPV2_280..290d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO459-G007.fits    0.0248    ESO459-G007    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO459-G007.fits    0    1    'NEDgalPV2_280..290d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO459-G009.fits    0.0245    ESO459-G009    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO459-G009.fits    0    1    'NEDgalPV2_280..290d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO459-G010.fits    0.0253    ESO459-G010    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO459-G010.fits    0    1    'NEDgalPV2_280..290d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO459-G012.fits    0.0216    ESO459-G012    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO459-G012.fits    0    1    'NEDgalPV2_280..290d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO523-G011.fits    0.0217    ESO523-G011    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO523-G011.fits    0    1    'NEDgalPV2_280..290d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO523-G013.fits    0.0000    ESO523-G013    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO523-G013.fits    0    1    'NEDgalPV2_280..290d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO524-G003.fits    0.0218    ESO524-G003    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO524-G003.fits    0    1    'NEDgalPV2_280..290d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO524-G004.fits    0.0217    ESO524-G004    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO524-G004.fits    0    1    'NEDgalPV2_280..290d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO524-G005.fits    0.0218    ESO524-G005    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO524-G005.fits    0    1    'NEDgalPV2_280..290d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO524-G007.fits    0.0216    ESO524-G007    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO524-G007.fits    0    1    'NEDgalPV2_280..290d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO524-G008.fits    0.0400    ESO524-G008    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO524-G008.fits    0    1    'NEDgalPV2_280..290d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO524-G009.fits    0.0630    ESO524-G009    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO524-G009.fits    0    1    'NEDgalPV2_280..290d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO524-G010.fits    0.0000    ESO524-G010    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO524-G010.fits    0    1    'NEDgalPV2_280..290d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO524-G011.fits    0.0207    ESO524-G011    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO524-G011.fits    0    1    'NEDgalPV2_280..290d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO524-G012.fits    0.0211    ESO524-G012    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO524-G012.fits    0    1    'NEDgalPV2_280..290d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO525-G001.fits    0.0000    ESO525-G001    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO525-G001.fits    0    1    'NEDgalPV2_280..290d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO525-G002.fits    0.0417    ESO525-G002    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO525-G002.fits    0    1    'NEDgalPV2_280..290d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO592-G010.fits    0.0193    ESO592-G010    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO592-G010.fits    0    1    'NEDgalPV2_280..290d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO592-G010.fits    0.0193    ESO592-G010    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO592-G010.fits    0    1    'NEDgalPV2_280..290d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO592-G010.fits    0.0193    ESO592-G010    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO592-G010.fits    0    1    'NEDgalPV2_280..290d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO593-G001.fits    0.0221    ESO593-G001    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO593-G001.fits    0    1    'NEDgalPV2_280..290d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO593-G002.fits    0.0000    ESO593-G002    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO593-G002.fits    0    1    'NEDgalPV2_280..290d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO593-G003.fits    0.0273    ESO593-G003    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO593-G003.fits    0    1    'NEDgalPV2_280..290d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO593-G004.fits    0.0000    ESO593-G004    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO593-G004.fits    0    1    'NEDgalPV2_280..290d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO593-G005.fits    0.0000    ESO593-G005    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO593-G005.fits    0    1    'NEDgalPV2_280..290d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO593-G006.fits    0.0221    ESO593-G006    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO593-G006.fits    0    1    'NEDgalPV2_280..290d_-30..80d_1..3'
