# Program    Filename    Redshift    Galaxy    Type    Sigma    Priority    Run_Id    Tags
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ19455058-0618280.fits    0.0340    2MASXJ19455058-0618280    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ19455058-0618280.fits    0    1    'NEDgalPV2_290..300d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_CGCG230-009.fits    0.0458    CGCG230-009    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_CGCG230-009.fits    0    1    'NEDgalPV2_290..300d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO459-G013.fits    0.0307    ESO459-G013    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO459-G013.fits    0    1    'NEDgalPV2_290..300d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO459-G014.fits    0.0245    ESO459-G014    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO459-G014.fits    0    1    'NEDgalPV2_290..300d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO459-G016.fits    0.0232    ESO459-G016    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO459-G016.fits    0    1    'NEDgalPV2_290..300d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO459-G018.fits    0.0237    ESO459-G018    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO459-G018.fits    0    1    'NEDgalPV2_290..300d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO459-G018.fits    0.0237    ESO459-G018    'i'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO459-G018.fits    0    1    'NEDgalPV2_290..300d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO460-G002.fits    0.0000    ESO460-G002    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO460-G002.fits    0    1    'NEDgalPV2_290..300d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO460-G003.fits    0.0249    ESO460-G003    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO460-G003.fits    0    1    'NEDgalPV2_290..300d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO460-G003.fits    0.0249    ESO460-G003    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO460-G003.fits    0    1    'NEDgalPV2_290..300d_-30..80d_1..3'
