# Program    Filename    Redshift    Galaxy    Type    Sigma    Priority    Run_Id    Tags
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO420-001.fits    0.0132    ESO420-001    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO420-001.fits    0    1    'HL_smallgal_60_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO420-002.fits    0.0131    ESO420-002    'Sc'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO420-002.fits    0    1    'HL_smallgal_60_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO420-016.fits    0.0436    ESO420-016    'Sbc'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO420-016.fits    0    1    'HL_smallgal_60_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO420-019.fits    0.0455    ESO420-019    'Sab'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO420-019.fits    0    1    'HL_smallgal_60_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO420-020.fits    0.0729    ESO420-020    'SBa'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO420-020.fits    0    1    'HL_smallgal_60_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO421-001.fits    0.0336    ESO421-001    'Sab'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO421-001.fits    0    1    'HL_smallgal_60_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO421-005.fits    0.0129    ESO421-005    'Sbc'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO421-005.fits    0    1    'HL_smallgal_60_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO421-008.fits    0.0342    ESO421-008    'SBbc'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO421-008.fits    0    1    'HL_smallgal_60_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO421-011.fits    0.0432    ESO421-011    'Sc'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO421-011.fits    0    1    'HL_smallgal_60_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO483-014.fits    0.0422    ESO483-014    'Sab'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO483-014.fits    0    1    'HL_smallgal_60_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO483-015.fits    0.0119    ESO483-015    'Sbc'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO483-015.fits    0    1    'HL_smallgal_60_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO484-002.fits    0.0418    ESO484-002    'S0-a'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO484-002.fits    0    1    'HL_smallgal_60_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO484-003.fits    0.0324    ESO484-003    'S0-a'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO484-003.fits    0    1    'HL_smallgal_60_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO484-004.fits    0.0136    ESO484-004    'Sbc'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO484-004.fits    0    1    'HL_smallgal_60_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO484-008.fits    0.0661    ESO484-008    'Sb'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO484-008.fits    0    1    'HL_smallgal_60_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO484-009.fits    0.0413    ESO484-009    'E-S0'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO484-009.fits    0    1    'HL_smallgal_60_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO484-011.fits    0.0645    ESO484-011    'S0'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO484-011.fits    0    1    'HL_smallgal_60_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO484-014.fits    0.0272    ESO484-014    'Sc'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO484-014.fits    0    1    'HL_smallgal_60_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO484-017.fits    0.0129    ESO484-017    'Sm'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO484-017.fits    0    1    'HL_smallgal_60_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO484-019.fits    0.0048    ESO484-019    'S?'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO484-019.fits    0    1    'HL_smallgal_60_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO484-022.fits    0.0173    ESO484-022    'Sc'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO484-022.fits    0    1    'HL_smallgal_60_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO484-023.fits    0.0711    ESO484-023    'S0'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO484-023.fits    0    1    'HL_smallgal_60_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO484-028.fits    0.0128    ESO484-028    'S0'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO484-028.fits    0    1    'HL_smallgal_60_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO484-030.fits    0.0409    ESO484-030    'SBc'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO484-030.fits    0    1    'HL_smallgal_60_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO484-032.fits    0.0313    ESO484-032    'Sbc'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO484-032.fits    0    1    'HL_smallgal_60_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO484-037.fits    0.0684    ESO484-037    'E-S0'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO484-037.fits    0    1    'HL_smallgal_60_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO485-001.fits    0.0173    ESO485-001    'Sbc'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO485-001.fits    0    1    'HL_smallgal_60_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO549-046.fits    0.0411    ESO549-046    'Sbc'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO549-046.fits    0    1    'HL_smallgal_60_nameadzt'
