# Program    Filename    Redshift    Galaxy    Type    Sigma    Priority    Run_Id    Tags
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ08400406+3342073.fits    0.0666    2MASXJ08400406+3342073    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ08400406+3342073.fits    0    1    'HL_smallgal_130_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ08402530+3304453.fits    0.0672    2MASXJ08402530+3304453    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ08402530+3304453.fits    0    1    'HL_smallgal_130_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ08402541+3753184.fits    0.0605    2MASXJ08402541+3753184    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ08402541+3753184.fits    0    1    'HL_smallgal_130_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ08402963+0222284.fits    0.0499    2MASXJ08402963+0222284    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ08402963+0222284.fits    0    1    'HL_smallgal_130_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ08403111+3354333.fits    0.0667    2MASXJ08403111+3354333    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ08403111+3354333.fits    0    1    'HL_smallgal_130_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ08403367+3635343.fits    0.0541    2MASXJ08403367+3635343    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ08403367+3635343.fits    0    1    'HL_smallgal_130_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ08404401+3312063.fits    0.0317    2MASXJ08404401+3312063    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ08404401+3312063.fits    0    1    'HL_smallgal_130_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ08404928+3657570.fits    0.0556    2MASXJ08404928+3657570    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ08404928+3657570.fits    0    1    'HL_smallgal_130_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ08405204+3700320.fits    0.0560    2MASXJ08405204+3700320    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ08405204+3700320.fits    0    1    'HL_smallgal_130_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ08405717+3421142.fits    0.0608    2MASXJ08405717+3421142    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ08405717+3421142.fits    0    1    'HL_smallgal_130_nameadzt'
