# Program    Filename    Redshift    Galaxy    Type    Sigma    Priority    Run_Id    Tags
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_RC31253.0-1438.fits    0.0164    RC31253.0-1438    'i'    /home/ec2-user/galaxies/POGSSNR_PS1only_RC31253.0-1438.fits    0    1    'NEDgalPV2_190..200d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_RC31303.0-1530.fits    0.0096    RC31303.0-1530    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_RC31303.0-1530.fits    0    1    'NEDgalPV2_190..200d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_RC31305.5-1430.fits    0.0086    RC31305.5-1430    'i'    /home/ec2-user/galaxies/POGSSNR_PS1only_RC31305.5-1430.fits    0    1    'NEDgalPV2_190..200d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ12544932-2909557.fits    0.0581    2MASXJ12544932-2909557    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ12544932-2909557.fits    0    1    'NEDgalPV2_190..200d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ12571157-1724344.fits    0.0475    2MASXJ12571157-1724344    'e'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ12571157-1724344.fits    0    1    'NEDgalPV2_190..200d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ12590802-1054508.fits    0.0214    2MASXJ12590802-1054508    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ12590802-1054508.fits    0    1    'NEDgalPV2_190..200d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ13051611-1726463.fits    0.0358    2MASXJ13051611-1726463    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ13051611-1726463.fits    0    1    'NEDgalPV2_190..200d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ13100459-1546078.fits    0.0412    2MASXJ13100459-1546078    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ13100459-1546078.fits    0    1    'NEDgalPV2_190..200d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MFGC10272.fits    0.0228    2MFGC10272    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MFGC10272.fits    0    1    'NEDgalPV2_190..200d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MFGC10379.fits    0.0424    2MFGC10379    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MFGC10379.fits    0    1    'NEDgalPV2_190..200d_-30..80d_1..3'
