# Program    Filename    Redshift    Galaxy    Type    Sigma    Priority    Run_Id    Tags
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ14003448+2546069.fits    0.0317    2MASXJ14003448+2546069    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ14003448+2546069.fits    0    1    'HL_smallgal_210_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ14005058+3647050.fits    0.0178    2MASXJ14005058+3647050    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ14005058+3647050.fits    0    1    'HL_smallgal_210_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ14012188+0819251.fits    0.0608    2MASXJ14012188+0819251    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ14012188+0819251.fits    0    1    'HL_smallgal_210_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ14013275+1332063.fits    0.0396    2MASXJ14013275+1332063    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ14013275+1332063.fits    0    1    'HL_smallgal_210_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ14014883+0913238.fits    0.0208    2MASXJ14014883+0913238    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ14014883+0913238.fits    0    1    'HL_smallgal_210_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ14015319+3332443.fits    0.0549    2MASXJ14015319+3332443    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ14015319+3332443.fits    0    1    'HL_smallgal_210_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ14020360+2637496.fits    0.0430    2MASXJ14020360+2637496    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ14020360+2637496.fits    0    1    'HL_smallgal_210_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ14022527+6319128.fits    0.0419    2MASXJ14022527+6319128    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ14022527+6319128.fits    0    1    'HL_smallgal_210_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ14022677+2752066.fits    0.0742    2MASXJ14022677+2752066    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ14022677+2752066.fits    0    1    'HL_smallgal_210_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ14031421+2943423.fits    0.0645    2MASXJ14031421+2943423    'S0'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ14031421+2943423.fits    0    1    'HL_smallgal_210_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ14032198+4710144.fits    0.0594    2MASXJ14032198+4710144    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ14032198+4710144.fits    0    1    'HL_smallgal_210_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ14032462+2750054.fits    0.0729    2MASXJ14032462+2750054    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ14032462+2750054.fits    0    1    'HL_smallgal_210_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ14032857+3241514.fits    0.0197    2MASXJ14032857+3241514    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ14032857+3241514.fits    0    1    'HL_smallgal_210_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ14040353+2920192.fits    0.0637    2MASXJ14040353+2920192    'E'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ14040353+2920192.fits    0    1    'HL_smallgal_210_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ14043558+5737003.fits    0.0406    2MASXJ14043558+5737003    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ14043558+5737003.fits    0    1    'HL_smallgal_210_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ14044946+1154458.fits    0.0239    2MASXJ14044946+1154458    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ14044946+1154458.fits    0    1    'HL_smallgal_210_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ14054107+3559005.fits    0.0655    2MASXJ14054107+3559005    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ14054107+3559005.fits    0    1    'HL_smallgal_210_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ14060375+1230158.fits    0.0391    2MASXJ14060375+1230158    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ14060375+1230158.fits    0    1    'HL_smallgal_210_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ14061253+0921412.fits    0.0250    2MASXJ14061253+0921412    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ14061253+0921412.fits    0    1    'HL_smallgal_210_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ14062327+2924136.fits    0.0756    2MASXJ14062327+2924136    'E'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ14062327+2924136.fits    0    1    'HL_smallgal_210_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ14063361+2502526.fits    0.0765    2MASXJ14063361+2502526    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ14063361+2502526.fits    0    1    'HL_smallgal_210_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ14070912+3228190.fits    0.0592    2MASXJ14070912+3228190    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ14070912+3228190.fits    0    1    'HL_smallgal_210_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ14071253+1013367.fits    0.0603    2MASXJ14071253+1013367    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ14071253+1013367.fits    0    1    'HL_smallgal_210_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ14073644+4029183.fits    0.0681    2MASXJ14073644+4029183    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ14073644+4029183.fits    0    1    'HL_smallgal_210_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ14074138+1043211.fits    0.0606    2MASXJ14074138+1043211    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ14074138+1043211.fits    0    1    'HL_smallgal_210_nameadzt'
