# Program    Filename    Redshift    Galaxy    Type    Sigma    Priority    Run_Id    Tags
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MFGC16755.fits    0.0175    2MFGC16755    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MFGC16755.fits    0    1    'NEDgalPV2_330..340d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_6dFJ2220480-141731.fits    0.0136    6dFJ2220480-141731    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_6dFJ2220480-141731.fits    0    1    'NEDgalPV2_330..340d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_APMBGC601-078-003.fits    0.0000    APMBGC601-078-003    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_APMBGC601-078-003.fits    0    1    'NEDgalPV2_330..340d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ARP003.fits    0.0056    ARP003    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_ARP003.fits    0    1    'NEDgalPV2_330..340d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_CGCG494-009.fits    0.0236    CGCG494-009    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_CGCG494-009.fits    0    1    'NEDgalPV2_330..340d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_CGCG495-001.fits    0.0215    CGCG495-001    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_CGCG495-001.fits    0    1    'NEDgalPV2_330..340d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO466-G033.fits    0.0235    ESO466-G033    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO466-G033.fits    0    1    'NEDgalPV2_330..340d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO466-G033.fits    0.0235    ESO466-G033    'e'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO466-G033.fits    0    1    'NEDgalPV2_330..340d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO466-G035.fits    0.0216    ESO466-G035    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO466-G035.fits    0    1    'NEDgalPV2_330..340d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO466-G045.fits    0.0365    ESO466-G045    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO466-G045.fits    0    1    'NEDgalPV2_330..340d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO466-G045.fits    0.0365    ESO466-G045    'i'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO466-G045.fits    0    1    'NEDgalPV2_330..340d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO466-G048.fits    0.0195    ESO466-G048    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO466-G048.fits    0    1    'NEDgalPV2_330..340d_-30..80d_1..3'
