# Program    Filename    Redshift    Galaxy    Type    Sigma    Priority    Run_Id    Tags
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_PGC793329.fits    0.0593    PGC793329    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_PGC793329.fits    0    1    'HL_smallgal_80_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_PGC3080866.fits    0.0336    PGC3080866    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_PGC3080866.fits    0    1    'HL_smallgal_80_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_PGC781652.fits    0.0368    PGC781652    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_PGC781652.fits    0    1    'HL_smallgal_80_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_PGC780128.fits    0.0338    PGC780128    'S0-a'    /home/ec2-user/galaxies/POGSSNR_PS1only_PGC780128.fits    0    1    'HL_smallgal_80_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_UGC03289.fits    0.0294    UGC03289    'SBb'    /home/ec2-user/galaxies/POGSSNR_PS1only_UGC03289.fits    0    1    'HL_smallgal_80_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_PGC142819.fits    0.0289    PGC142819    'Sc'    /home/ec2-user/galaxies/POGSSNR_PS1only_PGC142819.fits    0    1    'HL_smallgal_80_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_PGC142624.fits    0.0328    PGC142624    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_PGC142624.fits    0    1    'HL_smallgal_80_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_PGC825725.fits    0.0533    PGC825725    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_PGC825725.fits    0    1    'HL_smallgal_80_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_PGC790319.fits    0.0594    PGC790319    'S0-a'    /home/ec2-user/galaxies/POGSSNR_PS1only_PGC790319.fits    0    1    'HL_smallgal_80_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_PGC017126.fits    0.0284    PGC017126    'Sb'    /home/ec2-user/galaxies/POGSSNR_PS1only_PGC017126.fits    0    1    'HL_smallgal_80_nameadzt'
