# Program    Filename    Redshift    Galaxy    Type    Sigma    Priority    Run_Id    Tags
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ12000514+1834409.fits    0.0681    2MASXJ12000514+1834409    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ12000514+1834409.fits    0    1    'HL_smallgal_180_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ12002267+5606470.fits    0.0640    2MASXJ12002267+5606470    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ12002267+5606470.fits    0    1    'HL_smallgal_180_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ12002318+4759251.fits    0.0327    2MASXJ12002318+4759251    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ12002318+4759251.fits    0    1    'HL_smallgal_180_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ12003197+4535177.fits    0.0663    2MASXJ12003197+4535177    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ12003197+4535177.fits    0    1    'HL_smallgal_180_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ12005469+5612026.fits    0.0674    2MASXJ12005469+5612026    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ12005469+5612026.fits    0    1    'HL_smallgal_180_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ12005787+5923066.fits    0.0336    2MASXJ12005787+5923066    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ12005787+5923066.fits    0    1    'HL_smallgal_180_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ12010704+5619256.fits    0.0923    2MASXJ12010704+5619256    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ12010704+5619256.fits    0    1    'HL_smallgal_180_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ12011371+4334158.fits    0.0745    2MASXJ12011371+4334158    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ12011371+4334158.fits    0    1    'HL_smallgal_180_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ12020170+0424172.fits    0.0787    2MASXJ12020170+0424172    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ12020170+0424172.fits    0    1    'HL_smallgal_180_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ12020355+4556236.fits    0.0684    2MASXJ12020355+4556236    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ12020355+4556236.fits    0    1    'HL_smallgal_180_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ12021933+0527383.fits    0.0781    2MASXJ12021933+0527383    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ12021933+0527383.fits    0    1    'HL_smallgal_180_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ12022091+5618059.fits    0.0671    2MASXJ12022091+5618059    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ12022091+5618059.fits    0    1    'HL_smallgal_180_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ12024267+0954142.fits    0.0631    2MASXJ12024267+0954142    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ12024267+0954142.fits    0    1    'HL_smallgal_180_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ12025185+2043339.fits    0.0236    2MASXJ12025185+2043339    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ12025185+2043339.fits    0    1    'HL_smallgal_180_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ12025705+2039359.fits    0.0431    2MASXJ12025705+2039359    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ12025705+2039359.fits    0    1    'HL_smallgal_180_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ12030936+5413213.fits    0.0305    2MASXJ12030936+5413213    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ12030936+5413213.fits    0    1    'HL_smallgal_180_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ12031377+5753259.fits    0.0352    2MASXJ12031377+5753259    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ12031377+5753259.fits    0    1    'HL_smallgal_180_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ12032530+2014294.fits    0.0198    2MASXJ12032530+2014294    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ12032530+2014294.fits    0    1    'HL_smallgal_180_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ12035236+6233235.fits    0.0516    2MASXJ12035236+6233235    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ12035236+6233235.fits    0    1    'HL_smallgal_180_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ12040369+2814480.fits    0.0572    2MASXJ12040369+2814480    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ12040369+2814480.fits    0    1    'HL_smallgal_180_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ12041479+5628208.fits    0.0570    2MASXJ12041479+5628208    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ12041479+5628208.fits    0    1    'HL_smallgal_180_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ12042469+4233432.fits    0.0545    2MASXJ12042469+4233432    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ12042469+4233432.fits    0    1    'HL_smallgal_180_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ12042896+3005308.fits    0.0786    2MASXJ12042896+3005308    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ12042896+3005308.fits    0    1    'HL_smallgal_180_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ12043223+5427428.fits    0.0497    2MASXJ12043223+5427428    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ12043223+5427428.fits    0    1    'HL_smallgal_180_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ12044104+5924027.fits    0.0561    2MASXJ12044104+5924027    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ12044104+5924027.fits    0    1    'HL_smallgal_180_nameadzt'
