# Program    Filename    Redshift    Galaxy    Type    Sigma    Priority    Run_Id    Tags
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ02105932+1221446.fits    0.0448    2MASXJ02105932+1221446    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ02105932+1221446.fits    0    1    'HL_smallgal_30_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ02134228+1916363.fits    0.0353    2MASXJ02134228+1916363    'Sc'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ02134228+1916363.fits    0    1    'HL_smallgal_30_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ02311278+4321305.fits    0.0226    2MASXJ02311278+4321305    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ02311278+4321305.fits    0    1    'HL_smallgal_30_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO415-001.fits    0.0373    ESO415-001    'S0'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO415-001.fits    0    1    'HL_smallgal_30_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO415-005.fits    0.0816    ESO415-005    'Sbc'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO415-005.fits    0    1    'HL_smallgal_30_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO415-012.fits    0.0531    ESO415-012    'S0-a'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO415-012.fits    0    1    'HL_smallgal_30_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO415-013.fits    0.0314    ESO415-013    'S0-a'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO415-013.fits    0    1    'HL_smallgal_30_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO415-014.fits    0.0346    ESO415-014    'S0-a'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO415-014.fits    0    1    'HL_smallgal_30_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO415-017.fits    0.0158    ESO415-017    'Sb'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO415-017.fits    0    1    'HL_smallgal_30_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO415-024.fits    0.0329    ESO415-024    'S0-a'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO415-024.fits    0    1    'HL_smallgal_30_nameadzt'
