# Program   Filename    Redshift    Galaxy  Type    Sigma   Priority    Run_Id
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_UGC02023.fits 0.0024  UGC02023f   I   /home/ec2-user/galaxies/POGSSNR_SDSSonly_UGC02023.fits  0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC1022.fits  0.0045  NGC1022f    SBa /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC1022.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_IC1826.fits   0.0040  IC1826f S0-a    /home/ec2-user/galaxies/POGSSNR_SDSSonly_IC1826.fits    0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC1060.fits  0.0176  NGC1060f    E-SO    /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC1060.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC1070.fits  0.0135  NGC1070f    Sb  /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC1070.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC1058.fits  0.0021  NGC1058f    Sc  /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC1058.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC1087.fits  0.0048  NGC1087f    SABc    /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC1087.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC1085.fits  0.0225  NGC1085f    Sbc /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC1085.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_IC0262.fits   0.0185  IC0262f S0  /home/ec2-user/galaxies/POGSSNR_SDSSonly_IC0262.fits    0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_UGC02345.fits 0.0048  UGC02345f   Sm  /home/ec2-user/galaxies/POGSSNR_SDSSonly_UGC02345.fits  0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_UGC02435.fits 0.0165  UGC02435f   SABc    /home/ec2-user/galaxies/POGSSNR_SDSSonly_UGC02435.fits  0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC1156.fits  0.0014  NGC1156f    IB  /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC1156.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC1161.fits  0.0070  NGC1161f    S0  /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC1161.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_IC0278.fits   0.0168  IC0278f E   /home/ec2-user/galaxies/POGSSNR_SDSSonly_IC0278.fits    0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC1172.fits  0.0046  NGC1172f    E   /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC1172.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC1199.fits  0.0084  NGC1199f    E   /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC1199.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC1241.fits  0.0130  NGC1241f    SBb /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC1241.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_PGC012068.fits    0.0071  PGC012068f  IB  /home/ec2-user/galaxies/POGSSNR_SDSSonly_PGC012068.fits 0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_UGC02623.fits 0.0151  UGC02623f   Scd /home/ec2-user/galaxies/POGSSNR_SDSSonly_UGC02623.fits  0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC1288.fits  0.0144  NGC1288f    SABb    /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC1288.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC1297.fits  0.0047  NGC1297f    E-SO    /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC1297.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC1275.fits  0.0180  NGC1275f    S0  /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC1275.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC1310.fits  0.0052  NGC1310f    Sc  /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC1310.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_PGC012625.fits    0.0046  PGC012625f  IB  /home/ec2-user/galaxies/POGSSNR_SDSSonly_PGC012625.fits 0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC1309.fits  0.0066  NGC1309f    Sbc /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC1309.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_PGC012664.fits    0.0089  PGC012664f  Scd /home/ec2-user/galaxies/POGSSNR_SDSSonly_PGC012664.fits 0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC1326A.fits 0.0053  NGC1326Af   Sm  /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC1326A.fits  0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_IC1933.fits   0.0026  IC1933f Sc  /home/ec2-user/galaxies/POGSSNR_SDSSonly_IC1933.fits    0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_UGC02729.fits 0.0072  UGC02729f   Sc  /home/ec2-user/galaxies/POGSSNR_SDSSonly_UGC02729.fits  0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_IC1954.fits   0.0026  IC1954f Sb  /home/ec2-user/galaxies/POGSSNR_SDSSonly_IC1954.fits    0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_IC1953.fits   0.0056  IC1953f Sc  /home/ec2-user/galaxies/POGSSNR_SDSSonly_IC1953.fits    0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC1374.fits  0.0036  NGC1374f    E   /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC1374.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC1379.fits  0.0037  NGC1379f    E   /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC1379.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC1369.fits  0.0040  NGC1369f    S0-a    /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC1369.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_PGC013417.fits    0.0132  PGC013417f  Sm  /home/ec2-user/galaxies/POGSSNR_SDSSonly_PGC013417.fits 0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC1411.fits  0.0025  NGC1411f    E-SO    /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC1411.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC1400.fits  0.0014  NGC1400f    E   /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC1400.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC1427A.fits 0.0060  NGC1427Af   IB  /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC1427A.fits  0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC1436.fits  0.0039  NGC1436f    Sab /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC1436.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC1439.fits  0.0050  NGC1439f    E   /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC1439.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC1440.fits  0.0048  NGC1440f    S0  /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC1440.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_PGC166077.fits    0.0006  PGC166077f  I   /home/ec2-user/galaxies/POGSSNR_SDSSonly_PGC166077.fits 0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_IC0334.fits   0.0094  IC0334f S?  /home/ec2-user/galaxies/POGSSNR_SDSSonly_IC0334.fits    0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC1452.fits  0.0053  NGC1452f    S0-a    /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC1452.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_IC1993.fits   0.0028  IC1993f SABb    /home/ec2-user/galaxies/POGSSNR_SDSSonly_IC1993.fits    0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_ESO549-018.fits   0.0047  ESO549-018f SABc    /home/ec2-user/galaxies/POGSSNR_SDSSonly_ESO549-018.fits    0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_IC2051.fits   0.0048  IC2051f SBbc    /home/ec2-user/galaxies/POGSSNR_SDSSonly_IC2051.fits    0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_IC2006.fits   0.0038  IC2006f E   /home/ec2-user/galaxies/POGSSNR_SDSSonly_IC2006.fits    0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC1487.fits  0.0020  NGC1487f    Scd /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC1487.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_UGC02906.fits 0.0091  UGC02906f   Sb  /home/ec2-user/galaxies/POGSSNR_SDSSonly_UGC02906.fits  0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_PGC015131.fits    0.0000  PGC015131f  S0  /home/ec2-user/galaxies/POGSSNR_SDSSonly_PGC015131.fits 0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC1640.fits  0.0047  NGC1640f    Sb  /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC1640.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC1688.fits  0.0031  NGC1688f    SBc /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC1688.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_ESO421-019.fits   0.0042  ESO421-019f SABm    /home/ec2-user/galaxies/POGSSNR_SDSSonly_ESO421-019.fits    0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC1703.fits  0.0041  NGC1703f    SBb /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC1703.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_ESO485-021.fits   0.0039  ESO485-021f Sd  /home/ec2-user/galaxies/POGSSNR_SDSSonly_ESO485-021.fits    0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_IC0396.fits   0.0037  IC0396f Sc  /home/ec2-user/galaxies/POGSSNR_SDSSonly_IC0396.fits    0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_ESO305-009.fits   0.0026  ESO305-009f SBd /home/ec2-user/galaxies/POGSSNR_SDSSonly_ESO305-009.fits    0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_ESO422-041.fits   0.0025  ESO422-041f SABd    /home/ec2-user/galaxies/POGSSNR_SDSSonly_ESO422-041.fits    0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_PGC016894.fits    0.0061  PGC016894f  SABc    /home/ec2-user/galaxies/POGSSNR_SDSSonly_PGC016894.fits 0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC1879.fits  0.0034  NGC1879f    SBm /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC1879.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_PGC017323.fits    0.0067  PGC017323f  Sc  /home/ec2-user/galaxies/POGSSNR_SDSSonly_PGC017323.fits 0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_IC0421.fits   0.0114  IC0421f Sbc /home/ec2-user/galaxies/POGSSNR_SDSSonly_IC0421.fits    0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_ESO363-015.fits   0.0035  ESO363-015f Scd /home/ec2-user/galaxies/POGSSNR_SDSSonly_ESO363-015.fits    0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC2082.fits  0.0030  NGC2082f    SBb /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC2082.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_PGC017978.fits    0.0025  PGC017978f  Scd /home/ec2-user/galaxies/POGSSNR_SDSSonly_PGC017978.fits 0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_IC0438.fits   0.0099  IC0438f SABc    /home/ec2-user/galaxies/POGSSNR_SDSSonly_IC0438.fits    0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_UGC03374.fits 0.0209  UGC03374f   SBbc    /home/ec2-user/galaxies/POGSSNR_SDSSonly_UGC03374.fits  0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC2139.fits  0.0055  NGC2139f    Sc  /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC2139.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC2187.fits  0.0137  NGC2187f    E   /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC2187.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC2196.fits  0.0071  NGC2196f    Sa  /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC2196.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_ESO556-015.fits   0.0060  ESO556-015f SBab    /home/ec2-user/galaxies/POGSSNR_SDSSonly_ESO556-015.fits    0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_ESO121-026.fits   0.0066  ESO121-026f SBbc    /home/ec2-user/galaxies/POGSSNR_SDSSonly_ESO121-026.fits    0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC2223.fits  0.0084  NGC2223f    Sbc /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC2223.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC2227.fits  0.0069  NGC2227f    Sc  /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC2227.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC2263.fits  0.0085  NGC2263f    SBab    /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC2263.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC2273A.fits 0.0077  NGC2273Af   SABc    /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC2273A.fits  0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC2272.fits  0.0064  NGC2272f    E-SO    /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC2272.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC2283.fits  0.0023  NGC2283f    Sc  /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC2283.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC2256.fits  0.0177  NGC2256f    E-SO    /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC2256.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC2273.fits  0.0069  NGC2273f    Sa  /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC2273.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_IC0456.fits   0.0051  IC0456f S0  /home/ec2-user/galaxies/POGSSNR_SDSSonly_IC0456.fits    0   2
