# Program   Filename    Redshift    Galaxy  Type    Sigma   Priority    Run_Id
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_UGC00027.fits 0.0104  UGC00027    Sc  /home/ec2-user/galaxies/POGSSNR_SDSSonly_UGC00027.fits  0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_PGC000320.fits    0.0284  PGC000320   E-SO    /home/ec2-user/galaxies/POGSSNR_SDSSonly_PGC000320.fits 0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC7823.fits  0.0143  NGC7823 SBbc    /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC7823.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_PGC000325.fits    0.0333  PGC000325   Sc  /home/ec2-user/galaxies/POGSSNR_SDSSonly_PGC000325.fits 0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_UGC00033.fits 0.0179  UGC00033    S0-a    /home/ec2-user/galaxies/POGSSNR_SDSSonly_UGC00033.fits  0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_ESO409-013.fits   0.0267  ESO409-013  S0  /home/ec2-user/galaxies/POGSSNR_SDSSonly_ESO409-013.fits    0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC7824.fits  0.0205  NGC7824 Sab /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC7824.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_UGC00035.fits 0.0104  UGC00035    Sm  /home/ec2-user/galaxies/POGSSNR_SDSSonly_UGC00035.fits  0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_IC1529.fits   0.0223  IC1529  S0  /home/ec2-user/galaxies/POGSSNR_SDSSonly_IC1529.fits    0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC7827.fits  0.0177  NGC7827 S0  /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC7827.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_ESO193-019.fits   0.0340  ESO193-019  Sc  /home/ec2-user/galaxies/POGSSNR_SDSSonly_ESO193-019.fits    0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_UGC00040.fits 0.0254  UGC00040    SBb /home/ec2-user/galaxies/POGSSNR_SDSSonly_UGC00040.fits  0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_UGC00048.fits 0.0150  UGC00048    Scd /home/ec2-user/galaxies/POGSSNR_SDSSonly_UGC00048.fits  0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_UGC00052.fits 0.0176  UGC00052    Sc  /home/ec2-user/galaxies/POGSSNR_SDSSonly_UGC00052.fits  0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC0001.fits  0.0155  NGC0001 Sb  /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC0001.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_UGC00061.fits 0.0185  UGC00061    S0  /home/ec2-user/galaxies/POGSSNR_SDSSonly_UGC00061.fits  0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_PGC000575.fits    0.0176  PGC000575   E   /home/ec2-user/galaxies/POGSSNR_SDSSonly_PGC000575.fits 0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_UGC00066.fits 0.0215  UGC00066    SABb    /home/ec2-user/galaxies/POGSSNR_SDSSonly_UGC00066.fits  0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_UGC00069.fits 0.0158  UGC00069    Sc  /home/ec2-user/galaxies/POGSSNR_SDSSonly_UGC00069.fits  0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_ESO111-014.fits   0.0251  ESO111-014  SABc    /home/ec2-user/galaxies/POGSSNR_SDSSonly_ESO111-014.fits    0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_PGC000635.fits    0.0301  PGC000635   Sa  /home/ec2-user/galaxies/POGSSNR_SDSSonly_PGC000635.fits 0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC0012.fits  0.0131  NGC0012 Sc  /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC0012.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC0014.fits  0.0031  NGC0014 IB  /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC0014.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC0020.fits  0.0173  NGC0020 E-SO    /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC0020.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_IC1531.fits   0.0252  IC1531  E-SO    /home/ec2-user/galaxies/POGSSNR_SDSSonly_IC1531.fits    0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_UGC00087.fits 0.0281  UGC00087    E   /home/ec2-user/galaxies/POGSSNR_SDSSonly_UGC00087.fits  0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_PGC000692.fits    0.0482  PGC000692   E   /home/ec2-user/galaxies/POGSSNR_SDSSonly_PGC000692.fits 0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC0022.fits  0.0281  NGC0022 Sb  /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC0022.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_UGC00088.fits 0.0133  UGC00088    S0-a    /home/ec2-user/galaxies/POGSSNR_SDSSonly_UGC00088.fits  0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC0023.fits  0.0156  NGC0023 Sa  /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC0023.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC0025.fits  0.0307  NGC0025 E-SO    /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC0025.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_UGC00093.fits 0.0169  UGC00093    Sd  /home/ec2-user/galaxies/POGSSNR_SDSSonly_UGC00093.fits  0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC0026.fits  0.0157  NGC0026 Sab /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC0026.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_PGC2440513.fits   0.0337  PGC2440513  S0  /home/ec2-user/galaxies/POGSSNR_SDSSonly_PGC2440513.fits    0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_UGC00102.fits 0.0230  UGC00102    SABa    /home/ec2-user/galaxies/POGSSNR_SDSSonly_UGC00102.fits  0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_UGC00105.fits 0.0272  UGC00105    S0-a    /home/ec2-user/galaxies/POGSSNR_SDSSonly_UGC00105.fits  0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC0038.fits  0.0266  NGC0038 Sa  /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC0038.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_ESO193-035.fits   0.0259  ESO193-035  SBb /home/ec2-user/galaxies/POGSSNR_SDSSonly_ESO193-035.fits    0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_UGC00112.fits 0.0173  UGC00112    Sm  /home/ec2-user/galaxies/POGSSNR_SDSSonly_UGC00112.fits  0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC0039.fits  0.0166  NGC0039 Sc  /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC0039.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_UGC00117.fits 0.0163  UGC00117    SABc    /home/ec2-user/galaxies/POGSSNR_SDSSonly_UGC00117.fits  0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC0043.fits  0.0164  NGC0043 S0  /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC0043.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_IC0004.fits   0.0169  IC0004  Sc  /home/ec2-user/galaxies/POGSSNR_SDSSonly_IC0004.fits    0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_UGC00128.fits 0.0156  UGC00128    Sd  /home/ec2-user/galaxies/POGSSNR_SDSSonly_UGC00128.fits  0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_ESO050-006.fits   0.0130  ESO050-006  SBc /home/ec2-user/galaxies/POGSSNR_SDSSonly_ESO050-006.fits    0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC0047.fits  0.0188  NGC0047 SBbc    /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC0047.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC0053.fits  0.0143  NGC0053 SBb /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC0053.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_ESO410-005.fits   0.0000  ESO410-005  S0-a    /home/ec2-user/galaxies/POGSSNR_SDSSonly_ESO410-005.fits    0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_ESO350-004.fits   0.0241  ESO350-004  S0-a    /home/ec2-user/galaxies/POGSSNR_SDSSonly_ESO350-004.fits    0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC0060.fits  0.0393  NGC0060 Sc  /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC0060.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC0061B.fits 0.0269  NGC0061B    S0  /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC0061B.fits  0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC0061A.fits 0.0262  NGC0061A    S0  /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC0061A.fits  0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_UGC00160.fits 0.0160  UGC00160    Sd  /home/ec2-user/galaxies/POGSSNR_SDSSonly_UGC00160.fits  0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_ESO539-005.fits   0.0103  ESO539-005  Sc  /home/ec2-user/galaxies/POGSSNR_SDSSonly_ESO539-005.fits    0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_UGC00159.fits 0.0036  UGC00159    I   /home/ec2-user/galaxies/POGSSNR_SDSSonly_UGC00159.fits  0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC0064.fits  0.0242  NGC0064 SBbc    /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC0064.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_PGC001150.fits    0.0633  PGC001150   E-SO    /home/ec2-user/galaxies/POGSSNR_SDSSonly_PGC001150.fits 0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_ESO194-001.fits   0.0374  ESO194-001  SABc    /home/ec2-user/galaxies/POGSSNR_SDSSonly_ESO194-001.fits    0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_ESO350-007.fits   0.0241  ESO350-007  SBa /home/ec2-user/galaxies/POGSSNR_SDSSonly_ESO350-007.fits    0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC0068.fits  0.0195  NGC0068 E-SO    /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC0068.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC0070.fits  0.0243  NGC0070 Sbc /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC0070.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC0071.fits  0.0227  NGC0071 E-SO    /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC0071.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC0072.fits  0.0245  NGC0072 Sab /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC0072.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC0073.fits  0.0255  NGC0073 SABb    /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC0073.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_ESO539-007.fits   0.0103  ESO539-007  SABm    /home/ec2-user/galaxies/POGSSNR_SDSSonly_ESO539-007.fits    0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_PGC001223.fits    0.0223  PGC001223   S0-a    /home/ec2-user/galaxies/POGSSNR_SDSSonly_PGC001223.fits 0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_IC0006.fits   0.0205  IC0006  E   /home/ec2-user/galaxies/POGSSNR_SDSSonly_IC0006.fits    0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC0065.fits  0.0239  NGC0065 E-SO    /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC0065.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_PGC001261.fits    0.0202  PGC001261   SBc /home/ec2-user/galaxies/POGSSNR_SDSSonly_PGC001261.fits 0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC0075.fits  0.0193  NGC0075 S0  /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC0075.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC0076.fits  0.0248  NGC0076 E   /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC0076.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_ESO350-009.fits   0.0248  ESO350-009  SBa /home/ec2-user/galaxies/POGSSNR_SDSSonly_ESO350-009.fits    0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_UGC00191.fits 0.0039  UGC00191    Sm  /home/ec2-user/galaxies/POGSSNR_SDSSonly_UGC00191.fits  0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_ESO150-001.fits   0.0290  ESO150-001  SABc    /home/ec2-user/galaxies/POGSSNR_SDSSonly_ESO150-001.fits    0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC0078B.fits 0.0182  NGC0078B    S0-a    /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC0078B.fits  0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_UGC00196.fits 0.0178  UGC00196    SBc /home/ec2-user/galaxies/POGSSNR_SDSSonly_UGC00196.fits  0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC0080.fits  0.0194  NGC0080 E-SO    /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC0080.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_IC1544.fits   0.0193  IC1544  SABc    /home/ec2-user/galaxies/POGSSNR_SDSSonly_IC1544.fits    0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC0083.fits  0.0210  NGC0083 E   /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC0083.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC0093.fits  0.0183  NGC0093 Sab /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC0093.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_PGC001419.fits    0.0149  PGC001419   Sbc /home/ec2-user/galaxies/POGSSNR_SDSSonly_PGC001419.fits 0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC0095.fits  0.0180  NGC0095 SABc    /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC0095.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_UGC00215.fits 0.0240  UGC00215    SBab    /home/ec2-user/galaxies/POGSSNR_SDSSonly_UGC00215.fits  0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC0097.fits  0.0163  NGC0097 E   /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC0097.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_ESO194-013.fits   0.0099  ESO194-013  SABc    /home/ec2-user/galaxies/POGSSNR_SDSSonly_ESO194-013.fits    0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC0098.fits  0.0198  NGC0098 SBbc    /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC0098.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_IC1549.fits   0.0405  IC1549  S0-a    /home/ec2-user/galaxies/POGSSNR_SDSSonly_IC1549.fits    0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_PGC001481.fits    0.0333  PGC001481   E-SO    /home/ec2-user/galaxies/POGSSNR_SDSSonly_PGC001481.fits 0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_ESO111-026.fits   0.0290  ESO111-026  Sc  /home/ec2-user/galaxies/POGSSNR_SDSSonly_ESO111-026.fits    0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_UGC00223.fits 0.0193  UGC00223    I   /home/ec2-user/galaxies/POGSSNR_SDSSonly_UGC00223.fits  0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC0101.fits  0.0107  NGC0101 SABc    /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC0101.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC0099.fits  0.0179  NGC0099 Sc  /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC0099.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_ESO194-015.fits   0.0239  ESO194-015  Sbc /home/ec2-user/galaxies/POGSSNR_SDSSonly_ESO194-015.fits    0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_UGC00232.fits 0.0166  UGC00232    Sa  /home/ec2-user/galaxies/POGSSNR_SDSSonly_UGC00232.fits  0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_PGC001547.fits    0.0271  PGC001547   Sbc /home/ec2-user/galaxies/POGSSNR_SDSSonly_PGC001547.fits 0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_UGC00240.fits 0.0289  UGC00240    SABb    /home/ec2-user/galaxies/POGSSNR_SDSSonly_UGC00240.fits  0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_UGC00242.fits 0.0149  UGC00242    Sc  /home/ec2-user/galaxies/POGSSNR_SDSSonly_UGC00242.fits  0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC0108.fits  0.0163  NGC0108 S0-a    /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC0108.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC0109.fits  0.0188  NGC0109 Sa  /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC0109.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC0113.fits  0.0144  NGC0113 E-SO    /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC0113.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_PGC100430.fits    0.0715  PGC100430   S0-a    /home/ec2-user/galaxies/POGSSNR_SDSSonly_PGC100430.fits 0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC0119.fits  0.0240  NGC0119 E-SO    /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC0119.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_PGC001683.fits    0.0202  PGC001683   Sbc /home/ec2-user/galaxies/POGSSNR_SDSSonly_PGC001683.fits 0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC0124.fits  0.0133  NGC0124 Sc  /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC0124.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_UGC00283.fits 0.0136  UGC00283    Sc  /home/ec2-user/galaxies/POGSSNR_SDSSonly_UGC00283.fits  0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_PGC2745547.fits   0.0000  PGC2745547  Unk /home/ec2-user/galaxies/POGSSNR_SDSSonly_PGC2745547.fits    0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_UGC00284.fits 0.0162  UGC00284    Sc  /home/ec2-user/galaxies/POGSSNR_SDSSonly_UGC00284.fits  0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_ESO112-005.fits   0.0147  ESO112-005  SBc /home/ec2-user/galaxies/POGSSNR_SDSSonly_ESO112-005.fits    0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_ESO350-020.fits   0.0453  ESO350-020  SBbc    /home/ec2-user/galaxies/POGSSNR_SDSSonly_ESO350-020.fits    0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC0125.fits  0.0176  NGC0125 S0-a    /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC0125.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_PGC001779.fits    0.0236  PGC001779   S0  /home/ec2-user/galaxies/POGSSNR_SDSSonly_PGC001779.fits 0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_ESO194-021.fits   0.0107  ESO194-021  E-SO    /home/ec2-user/galaxies/POGSSNR_SDSSonly_ESO194-021.fits    0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_UGC00300.fits 0.0044  UGC00300    IAB /home/ec2-user/galaxies/POGSSNR_SDSSonly_UGC00300.fits  0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_ESO350-022.fits   0.0243  ESO350-022  Sc  /home/ec2-user/galaxies/POGSSNR_SDSSonly_ESO350-022.fits    0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_NGC0132.fits  0.0178  NGC0132 SABb    /home/ec2-user/galaxies/POGSSNR_SDSSonly_NGC0132.fits   0   2
./register_fits_file.py /home/ec2-user/galaxies/POGS_SDSSonly_UGC00305.fits 0.0334  UGC00305    Sc  /home/ec2-user/galaxies/POGSSNR_SDSSonly_UGC00305.fits  0   2
