# Program    Filename    Redshift    Galaxy    Type    Sigma    Priority    Run_Id    Tags
./register_fits_file.py    /home/ec2-user/galaxies/POGS_IC2233.fits    0.0018    IC2233    'SB(s)d? edge-on'    /home/ec2-user/galaxies/POGSSNR_IC2233.fits    0    3    'grp2cubes'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_NGC0100.fits    0.0028    NGC0100    'Scd? edge-on'    /home/ec2-user/galaxies/POGSSNR_NGC0100.fits    0    3    'grp2cubes'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_NGC0160.fits    0.0175    NGC0160    '(R)SA0^+ pec'    /home/ec2-user/galaxies/POGSSNR_NGC0160.fits    0    3    'grp2cubes'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_NGC0172.fits    0.0102    NGC0172    'SB(r)bc? edge-on'    /home/ec2-user/galaxies/POGSSNR_NGC0172.fits    0    3    'grp2cubes'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_NGC0428.fits    0.0038    NGC0428    'SAB(s)m'    /home/ec2-user/galaxies/POGSSNR_NGC0428.fits    0    3    'grp2cubes'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_NGC0514.fits    0.0082    NGC0514    'SAB(rs)c'    /home/ec2-user/galaxies/POGSSNR_NGC0514.fits    0    3    'grp2cubes'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_NGC0523.fits    0.0159    NGC0523    'pec'    /home/ec2-user/galaxies/POGSSNR_NGC0523.fits    0    3    'grp2cubes'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_NGC0585.fits    0.0181    NGC0585    'Sa? edge-on'    /home/ec2-user/galaxies/POGSSNR_NGC0585.fits    0    3    'grp2cubes'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_NGC0697.fits    0.0103    NGC0697    'SAB(r)c?'    /home/ec2-user/galaxies/POGSSNR_NGC0697.fits    0    3    'grp2cubes'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_NGC0803.fits    0.0070    NGC0803    'SA(s)c? edge-on'    /home/ec2-user/galaxies/POGSSNR_NGC0803.fits    0    3    'grp2cubes'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_NGC0855.fits    0.0020    NGC0855    'E'    /home/ec2-user/galaxies/POGSSNR_NGC0855.fits    0    3    'grp2cubes'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_NGC0936.fits    0.0048    NGC0936    'SB0^+(rs)'    /home/ec2-user/galaxies/POGSSNR_NGC0936.fits    0    3    'grp2cubes'
