# Program   Filename    Redshift    Galaxy  Type    Sigma   Priority    Run_Id
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1156494.fits    0.0500  PGC1156494e S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1156494.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1237186.fits    0.0500  PGC1237186e S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1237186.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1205930.fits    0.0500  PGC1205930e S0-a    /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1205930.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC068032.fits 0.0485  PGC068032e  E?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC068032.fits  0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_UGC11907.fits  0.0407  UGC11907e   S0-a    /home/ec2-user/galaxies/POGSSNR_PS1only_UGC11907.fits   0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1076535.fits    0.0284  PGC1076535e S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1076535.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_SDSSJ220634.97+000327.6.fits   0.0500  SDSSJ220634.97+000327.6e    Unk /home/ec2-user/galaxies/POGSSNR_PS1only_SDSSJ220634.97+000327.6.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC068042.fits 0.0500  PGC068042e  S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC068042.fits  0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC068072.fits 0.0296  PGC068072e  S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC068072.fits  0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC068095.fits 0.0562  PGC068095e  SABb    /home/ec2-user/galaxies/POGSSNR_PS1only_PGC068095.fits  0   1
