# Program    Filename    Redshift    Galaxy    Type    Sigma    Priority    Run_Id    Tags
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MFGC12522.fits    0.0265    2MFGC12522    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MFGC12522.fits    0    1    'NEDgalPV2_230..240d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MFGC12655.fits    0.0264    2MFGC12655    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MFGC12655.fits    0    1    'NEDgalPV2_230..240d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ARP220.fits    0.0181    ARP220    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_ARP220.fits    0    1    'NEDgalPV2_230..240d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_CGCG022-008.fits    0.0232    CGCG022-008    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_CGCG022-008.fits    0    1    'NEDgalPV2_230..240d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_CGCG022-042.fits    0.0279    CGCG022-042    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_CGCG022-042.fits    0    1    'NEDgalPV2_230..240d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_CGCG049-178.fits    0.0384    CGCG049-178    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_CGCG049-178.fits    0    1    'NEDgalPV2_230..240d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_CGCG050-093.fits    0.0135    CGCG050-093    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_CGCG050-093.fits    0    1    'NEDgalPV2_230..240d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_CGCG108-012.fits    0.0158    CGCG108-012    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_CGCG108-012.fits    0    1    'NEDgalPV2_230..240d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_CGCG135-060.fits    0.0335    CGCG135-060    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_CGCG135-060.fits    0    1    'NEDgalPV2_230..240d_-30..80d_1..3'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_CGCG223-012.fits    0.0337    CGCG223-012    's'    /home/ec2-user/galaxies/POGSSNR_PS1only_CGCG223-012.fits    0    1    'NEDgalPV2_230..240d_-30..80d_1..3'
