# Program   Filename    Redshift    Galaxy  Type    Sigma   Priority    Run_Id
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO415-G005.fits   0.0820  ESO415-G005 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO415-G005.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO415-G007.fits   0.0349  ESO415-G007 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO415-G007.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO415-G007.fits   0.0349  ESO415-G007 'e' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO415-G007.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO415-G012.fits   0.0540  ESO415-G012 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO415-G012.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO415-G012.fits   0.0540  ESO415-G012 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO415-G012.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO415-G013.fits   0.0320  ESO415-G013 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO415-G013.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO415-G017.fits   0.0160  ESO415-G017 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO415-G017.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO415-G022.fits   0.0160  ESO415-G022 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO415-G022.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO415-G023.fits   0.0049  ESO415-G023 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO415-G023.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO415-G023.fits   0.0049  ESO415-G023 'i' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO415-G023.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO415-G025.fits   0.0149  ESO415-G025 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO415-G025.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO415-G027.fits   0.0580  ESO415-G027 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO415-G027.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO415-G029.fits   0.0610  ESO415-G029 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO415-G029.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO415-IG016.fits  0.0120  ESO415-IG016    's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO415-IG016.fits   0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO416-G002.fits   0.0590  ESO416-G002 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO416-G002.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO416-G003.fits   0.0160  ESO416-G003 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO416-G003.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO416-G004.fits   0.0570  ESO416-G004 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO416-G004.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO477-G020.fits   0.0130  ESO477-G020 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO477-G020.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO477-G020.fits   0.0130  ESO477-G020 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO477-G020.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO478-G004.fits   0.0549  ESO478-G004 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO478-G004.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO478-G005.fits   0.0320  ESO478-G005 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO478-G005.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO478-G006.fits   0.0180  ESO478-G006 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO478-G006.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO478-G007.fits   0.0000  ESO478-G007 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO478-G007.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO478-G011.fits   0.0170  ESO478-G011 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO478-G011.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO478-G012.fits   0.0320  ESO478-G012 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO478-G012.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO478-G014.fits   0.0410  ESO478-G014 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO478-G014.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO478-G016.fits   0.0370  ESO478-G016 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO478-G016.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO478-G017.fits   0.0000  ESO478-G017 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO478-G017.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO478-G019.fits   0.0380  ESO478-G019 'i' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO478-G019.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO478-G020.fits   0.0380  ESO478-G020 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO478-G020.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO478-G020.fits   0.0380  ESO478-G020 'i' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO478-G020.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO478-G021.fits   0.0390  ESO478-G021 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO478-G021.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO478-G023.fits   0.0360  ESO478-G023 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO478-G023.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO478-G025.fits   0.0630  ESO478-G025 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO478-G025.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO478-G027.fits   0.0000  ESO478-G027 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO478-G027.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO479-G001.fits   0.0160  ESO479-G001 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO479-G001.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO479-G003.fits   0.0549  ESO479-G003 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO479-G003.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO479-G005.fits   0.0590  ESO479-G005 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO479-G005.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO479-G011.fits   0.0330  ESO479-G011 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO479-G011.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO479-G011.fits   0.0330  ESO479-G011 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO479-G011.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO479-G013.fits   0.0460  ESO479-G013 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO479-G013.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO479-G014.fits   0.0520  ESO479-G014 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO479-G014.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO479-G014.fits   0.0520  ESO479-G014 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO479-G014.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO479-G017.fits   0.0560  ESO479-G017 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO479-G017.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO479-G018.fits   0.0160  ESO479-G018 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO479-G018.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO479-G020.fits   0.0100  ESO479-G020 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO479-G020.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO544-G006.fits   0.0320  ESO544-G006 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO544-G006.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO544-G006.fits   0.0320  ESO544-G006 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO544-G006.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO544-G006.fits   0.0320  ESO544-G006 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO544-G006.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO544-G007.fits   0.0440  ESO544-G007 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO544-G007.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO544-G007.fits   0.0440  ESO544-G007 'i' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO544-G007.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO544-G008.fits   0.0000  ESO544-G008 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO544-G008.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO544-G009.fits   0.0520  ESO544-G009 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO544-G009.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO544-G009.fits   0.0520  ESO544-G009 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO544-G009.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO544-G010.fits   0.0440  ESO544-G010 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO544-G010.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO544-G011.fits   0.0520  ESO544-G011 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO544-G011.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO544-G012.fits   0.0170  ESO544-G012 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO544-G012.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO544-G013.fits   0.0120  ESO544-G013 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO544-G013.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO544-G014.fits   0.0000  ESO544-G014 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO544-G014.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO544-G015.fits   0.1000  ESO544-G015 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO544-G015.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO544-G016.fits   0.0000  ESO544-G016 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO544-G016.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO544-G018.fits   0.0000  ESO544-G018 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO544-G018.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO544-G019.fits   0.0140  ESO544-G019 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO544-G019.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO544-G019.fits   0.0140  ESO544-G019 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO544-G019.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO544-G019.fits   0.0140  ESO544-G019 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO544-G019.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO544-G020.fits   0.0170  ESO544-G020 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO544-G020.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO544-G021.fits   0.0140  ESO544-G021 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO544-G021.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO544-G022.fits   0.0160  ESO544-G022 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO544-G022.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO544-G023.fits   0.0310  ESO544-G023 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO544-G023.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO544-G024.fits   0.0000  ESO544-G024 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO544-G024.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO544-G026.fits   0.0000  ESO544-G026 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO544-G026.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO544-G027.fits   0.0080  ESO544-G027 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO544-G027.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO544-G028.fits   0.0349  ESO544-G028 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO544-G028.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO544-G029.fits   0.0600  ESO544-G029 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO544-G029.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO544-G029.fits   0.0600  ESO544-G029 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO544-G029.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO544-G030.fits   0.0049  ESO544-G030 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO544-G030.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO544-G031.fits   0.0530  ESO544-G031 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO544-G031.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO544-G031.fits   0.0530  ESO544-G031 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO544-G031.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO544-G033.fits   0.0210  ESO544-G033 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO544-G033.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO545-G001.fits   0.0000  ESO545-G001 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO545-G001.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO545-G001.fits   0.0000  ESO545-G001 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO545-G001.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO545-G001.fits   0.0000  ESO545-G001 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO545-G001.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO545-G002.fits   0.0049  ESO545-G002 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO545-G002.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO545-G002.fits   0.0049  ESO545-G002 'i' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO545-G002.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO545-G003.fits   0.0049  ESO545-G003 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO545-G003.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO545-G004.fits   0.0330  ESO545-G004 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO545-G004.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO545-G005.fits   0.0080  ESO545-G005 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO545-G005.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO545-G005.fits   0.0080  ESO545-G005 'i' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO545-G005.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO545-G006.fits   0.0000  ESO545-G006 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO545-G006.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO545-G013.fits   0.0340  ESO545-G013 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO545-G013.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO545-G017.fits   0.0330  ESO545-G017 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO545-G017.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO545-G017.fits   0.0330  ESO545-G017 'e' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO545-G017.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO545-G018.fits   0.0330  ESO545-G018 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO545-G018.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO545-G019.fits   0.0360  ESO545-G019 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO545-G019.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO545-G020.fits   0.0160  ESO545-G020 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO545-G020.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO545-G022.fits   0.0340  ESO545-G022 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO545-G022.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO545-G023.fits   0.0300  ESO545-G023 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO545-G023.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO545-G024.fits   0.0000  ESO545-G024 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO545-G024.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO545-G024.fits   0.0000  ESO545-G024 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO545-G024.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO545-G024.fits   0.0000  ESO545-G024 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO545-G024.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO545-G025.fits   0.0160  ESO545-G025 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO545-G025.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO545-G026.fits   0.0330  ESO545-G026 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO545-G026.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO545-G027.fits   0.0330  ESO545-G027 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO545-G027.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO545-G028.fits   0.0330  ESO545-G028 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO545-G028.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO545-G028.fits   0.0330  ESO545-G028 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO545-G028.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO545-G029.fits   0.0000  ESO545-G029 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO545-G029.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO545-G033.fits   0.0160  ESO545-G033 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO545-G033.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO545-G033.fits   0.0160  ESO545-G033 'i' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO545-G033.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO545-G034.fits   0.0330  ESO545-G034 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO545-G034.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO545-G034.fits   0.0330  ESO545-G034 'e' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO545-G034.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO545-G035.fits   0.0000  ESO545-G035 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO545-G035.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO545-G036.fits   0.0570  ESO545-G036 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO545-G036.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO545-G037.fits   0.0290  ESO545-G037 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO545-G037.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO545-G038.fits   0.0320  ESO545-G038 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO545-G038.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO545-G038.fits   0.0320  ESO545-G038 'i' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO545-G038.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO545-G039.fits   0.0390  ESO545-G039 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO545-G039.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO545-G040.fits   0.0049  ESO545-G040 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO545-G040.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO545-G041.fits   0.0000  ESO545-G041 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO545-G041.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_ESO545-G042.fits   0.0160  ESO545-G042 's' /home/ec2-user/galaxies/POGSSNR_PS1only_ESO545-G042.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_FGC0286.fits   0.0320  FGC0286 's' /home/ec2-user/galaxies/POGSSNR_PS1only_FGC0286.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_FGC0295.fits   0.0149  FGC0295 's' /home/ec2-user/galaxies/POGSSNR_PS1only_FGC0295.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_IC0179.fits    0.0140  IC0179  'e' /home/ec2-user/galaxies/POGSSNR_PS1only_IC0179.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_IC0187.fits    0.0170  IC0187  's' /home/ec2-user/galaxies/POGSSNR_PS1only_IC0187.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_IC0193.fits    0.0160  IC0193  's' /home/ec2-user/galaxies/POGSSNR_PS1only_IC0193.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_IC0194.fits    0.0210  IC0194  's' /home/ec2-user/galaxies/POGSSNR_PS1only_IC0194.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_IC0195.fits    0.0120  IC0195  's' /home/ec2-user/galaxies/POGSSNR_PS1only_IC0195.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_IC0196.fits    0.0120  IC0196  's' /home/ec2-user/galaxies/POGSSNR_PS1only_IC0196.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_IC0197.fits    0.0210  IC0197  's' /home/ec2-user/galaxies/POGSSNR_PS1only_IC0197.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_IC0198.fits    0.0310  IC0198  's' /home/ec2-user/galaxies/POGSSNR_PS1only_IC0198.fits 0   1
