# Program   Filename   Redshift   Galaxy   Type   Sigma   Priority   Run_Id   Tags
./register_fits_file.py   /home/ec2-user/galaxies/POGS_PS1only_RC30406.7-0845.fits   0.0030   RC30406.7-0845   's'   /home/ec2-user/galaxies/POGSSNR_PS1only_RC30406.7-0845.fits   0   1   'NEDgalPV2_60..70d_-30..80d_1..3'
./register_fits_file.py   /home/ec2-user/galaxies/POGS_PS1only_RC30414.1-1515.fits   0.0066   RC30414.1-1515   's'   /home/ec2-user/galaxies/POGSSNR_PS1only_RC30414.1-1515.fits   0   1   'NEDgalPV2_60..70d_-30..80d_1..3'
./register_fits_file.py   /home/ec2-user/galaxies/POGS_PS1only_2MASXJ04195419-2740545.fits   0.0761   2MASXJ04195419-2740545   's'   /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ04195419-2740545.fits   0   1   'NEDgalPV2_60..70d_-30..80d_1..3'
./register_fits_file.py   /home/ec2-user/galaxies/POGS_PS1only_2MFGC03636.fits   0.0480   2MFGC03636   's'   /home/ec2-user/galaxies/POGSSNR_PS1only_2MFGC03636.fits   0   1   'NEDgalPV2_60..70d_-30..80d_1..3'
./register_fits_file.py   /home/ec2-user/galaxies/POGS_PS1only_2MFGC03677.fits   0.0152   2MFGC03677   's'   /home/ec2-user/galaxies/POGSSNR_PS1only_2MFGC03677.fits   0   1   'NEDgalPV2_60..70d_-30..80d_1..3'
./register_fits_file.py   /home/ec2-user/galaxies/POGS_PS1only_APMBGC420-102-114.fits   0.0000   APMBGC420-102-114   's'   /home/ec2-user/galaxies/POGSSNR_PS1only_APMBGC420-102-114.fits   0   1   'NEDgalPV2_60..70d_-30..80d_1..3'
./register_fits_file.py   /home/ec2-user/galaxies/POGS_PS1only_APMBGC421-018-037.fits   0.0000   APMBGC421-018-037   's'   /home/ec2-user/galaxies/POGSSNR_PS1only_APMBGC421-018-037.fits   0   1   'NEDgalPV2_60..70d_-30..80d_1..3'
./register_fits_file.py   /home/ec2-user/galaxies/POGS_PS1only_APMBGC551-005+009.fits   0.0000   APMBGC551-005+009   'e'   /home/ec2-user/galaxies/POGSSNR_PS1only_APMBGC551-005+009.fits   0   1   'NEDgalPV2_60..70d_-30..80d_1..3'
./register_fits_file.py   /home/ec2-user/galaxies/POGS_PS1only_CGCG393-008.fits   0.0132   CGCG393-008   's'   /home/ec2-user/galaxies/POGSSNR_PS1only_CGCG393-008.fits   0   1   'NEDgalPV2_60..70d_-30..80d_1..3'
./register_fits_file.py   /home/ec2-user/galaxies/POGS_PS1only_CGCG393-044.fits   0.0157   CGCG393-044   's'   /home/ec2-user/galaxies/POGSSNR_PS1only_CGCG393-044.fits   0   1   'NEDgalPV2_60..70d_-30..80d_1..3'
./register_fits_file.py   /home/ec2-user/galaxies/POGS_PS1only_CGCG393-045.fits   0.0154   CGCG393-045   's'   /home/ec2-user/galaxies/POGSSNR_PS1only_CGCG393-045.fits   0   1   'NEDgalPV2_60..70d_-30..80d_1..3'
./register_fits_file.py   /home/ec2-user/galaxies/POGS_PS1only_ESO419-G015.fits   0.0000   ESO419-G015   's'   /home/ec2-user/galaxies/POGSSNR_PS1only_ESO419-G015.fits   0   1   'NEDgalPV2_60..70d_-30..80d_1..3'
./register_fits_file.py   /home/ec2-user/galaxies/POGS_PS1only_ESO420-G003.fits   0.0138   ESO420-G003   's'   /home/ec2-user/galaxies/POGSSNR_PS1only_ESO420-G003.fits   0   1   'NEDgalPV2_60..70d_-30..80d_1..3'
./register_fits_file.py   /home/ec2-user/galaxies/POGS_PS1only_ESO420-G008.fits   0.0188   ESO420-G008   's'   /home/ec2-user/galaxies/POGSSNR_PS1only_ESO420-G008.fits   0   1   'NEDgalPV2_60..70d_-30..80d_1..3'
./register_fits_file.py   /home/ec2-user/galaxies/POGS_PS1only_ESO420-G016.fits   0.0443   ESO420-G016   's'   /home/ec2-user/galaxies/POGSSNR_PS1only_ESO420-G016.fits   0   1   'NEDgalPV2_60..70d_-30..80d_1..3'
./register_fits_file.py   /home/ec2-user/galaxies/POGS_PS1only_ESO420-G018.fits   0.0437   ESO420-G018   's'   /home/ec2-user/galaxies/POGSSNR_PS1only_ESO420-G018.fits   0   1   'NEDgalPV2_60..70d_-30..80d_1..3'
./register_fits_file.py   /home/ec2-user/galaxies/POGS_PS1only_ESO420-G019.fits   0.0462   ESO420-G019   's'   /home/ec2-user/galaxies/POGSSNR_PS1only_ESO420-G019.fits   0   1   'NEDgalPV2_60..70d_-30..80d_1..3'
./register_fits_file.py   /home/ec2-user/galaxies/POGS_PS1only_ESO420-IG001.fits   0.0139   ESO420-IG001   's'   /home/ec2-user/galaxies/POGSSNR_PS1only_ESO420-IG001.fits   0   1   'NEDgalPV2_60..70d_-30..80d_1..3'
./register_fits_file.py   /home/ec2-user/galaxies/POGS_PS1only_ESO420-IG002.fits   0.0138   ESO420-IG002   's'   /home/ec2-user/galaxies/POGSSNR_PS1only_ESO420-IG002.fits   0   1   'NEDgalPV2_60..70d_-30..80d_1..3'
