# Program    Filename    Redshift    Galaxy    Type    Sigma    Priority    Run_Id    Tags
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ16401695+3323379.fits    0.0707    2MASXJ16401695+3323379    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ16401695+3323379.fits    0    1    'HL_smallgal_250_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ16404743+3214236.fits    0.0580    2MASXJ16404743+3214236    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ16404743+3214236.fits    0    1    'HL_smallgal_250_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ16404777+3355506.fits    0.0373    2MASXJ16404777+3355506    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ16404777+3355506.fits    0    1    'HL_smallgal_250_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ16412506+2442305.fits    0.0460    2MASXJ16412506+2442305    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ16412506+2442305.fits    0    1    'HL_smallgal_250_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ16412940+3405025.fits    0.0586    2MASXJ16412940+3405025    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ16412940+3405025.fits    0    1    'HL_smallgal_250_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ16414166+2651275.fits    0.0537    2MASXJ16414166+2651275    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ16414166+2651275.fits    0    1    'HL_smallgal_250_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ16415221+2444093.fits    0.0372    2MASXJ16415221+2444093    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ16415221+2444093.fits    0    1    'HL_smallgal_250_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ16415869+3128375.fits    0.0516    2MASXJ16415869+3128375    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ16415869+3128375.fits    0    1    'HL_smallgal_250_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ16420205+3731046.fits    0.0620    2MASXJ16420205+3731046    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ16420205+3731046.fits    0    1    'HL_smallgal_250_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ16420714+3130065.fits    0.0515    2MASXJ16420714+3130065    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ16420714+3130065.fits    0    1    'HL_smallgal_250_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_2MASXJ16421184+3814335.fits    0.0619    2MASXJ16421184+3814335    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ16421184+3814335.fits    0    1    'HL_smallgal_250_nameadzt'
