# Program    Filename    Redshift    Galaxy    Type    Sigma    Priority    Run_Id    Tags
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_3C388.fits    0.0917    3C388    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_3C388.fits    0    1    'HL_smallgal_280_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO458-007.fits    0.0317    ESO458-007    'Sbc'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO458-007.fits    0    1    'HL_smallgal_280_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO459-007.fits    0.0246    ESO459-007    'Sa'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO459-007.fits    0    1    'HL_smallgal_280_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO459-012.fits    0.0211    ESO459-012    'Sa'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO459-012.fits    0    1    'HL_smallgal_280_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO523-011.fits    0.0215    ESO523-011    'Sc'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO523-011.fits    0    1    'HL_smallgal_280_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO523-012.fits    0.0281    ESO523-012    'Sbc'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO523-012.fits    0    1    'HL_smallgal_280_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO524-002.fits    0.0290    ESO524-002    'Sb'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO524-002.fits    0    1    'HL_smallgal_280_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO524-003.fits    0.0216    ESO524-003    'Sc'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO524-003.fits    0    1    'HL_smallgal_280_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO524-007.fits    0.0214    ESO524-007    'Sbc'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO524-007.fits    0    1    'HL_smallgal_280_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO524-008.fits    0.0397    ESO524-008    'Sbc'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO524-008.fits    0    1    'HL_smallgal_280_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO524-009.fits    0.0628    ESO524-009    'Sc'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO524-009.fits    0    1    'HL_smallgal_280_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO524-011.fits    0.0206    ESO524-011    'Sbc'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO524-011.fits    0    1    'HL_smallgal_280_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO593-001.fits    0.0221    ESO593-001    'SABb'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO593-001.fits    0    1    'HL_smallgal_280_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO593-007.fits    0.0490    ESO593-007    'Sbc'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO593-007.fits    0    1    'HL_smallgal_280_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_ESO593-010.fits    0.0215    ESO593-010    'Sbc'    /home/ec2-user/galaxies/POGSSNR_PS1only_ESO593-010.fits    0    1    'HL_smallgal_280_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_IC1296.fits    0.0178    IC1296    'SBbc'    /home/ec2-user/galaxies/POGSSNR_PS1only_IC1296.fits    0    1    'HL_smallgal_280_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_NGC6686.fits    0.0244    NGC6686    'E'    /home/ec2-user/galaxies/POGSSNR_PS1only_NGC6686.fits    0    1    'HL_smallgal_280_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_NGC6696.fits    0.0266    NGC6696    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_NGC6696.fits    0    1    'HL_smallgal_280_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_NGC6732.fits    0.0279    NGC6732    'E'    /home/ec2-user/galaxies/POGSSNR_PS1only_NGC6732.fits    0    1    'HL_smallgal_280_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_NGC6745.fits    0.0159    NGC6745    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_NGC6745.fits    0    1    'HL_smallgal_280_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_NGC6747.fits    0.0397    NGC6747    'E'    /home/ec2-user/galaxies/POGSSNR_PS1only_NGC6747.fits    0    1    'HL_smallgal_280_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_NGC6759.fits    0.0090    NGC6759    'Sa'    /home/ec2-user/galaxies/POGSSNR_PS1only_NGC6759.fits    0    1    'HL_smallgal_280_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_NGC6786.fits    0.0264    NGC6786    'SABb'    /home/ec2-user/galaxies/POGSSNR_PS1only_NGC6786.fits    0    1    'HL_smallgal_280_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_NGC6787.fits    0.0402    NGC6787    'SABb'    /home/ec2-user/galaxies/POGSSNR_PS1only_NGC6787.fits    0    1    'HL_smallgal_280_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_NGC6789.fits    0.0005    NGC6789    'I'    /home/ec2-user/galaxies/POGSSNR_PS1only_NGC6789.fits    0    1    'HL_smallgal_280_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_PGC062235.fits    0.0110    PGC062235    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_PGC062235.fits    0    1    'HL_smallgal_280_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_PGC062258.fits    0.0344    PGC062258    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_PGC062258.fits    0    1    'HL_smallgal_280_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_PGC062259.fits    0.0201    PGC062259    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_PGC062259.fits    0    1    'HL_smallgal_280_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_PGC062261.fits    0.0572    PGC062261    'E'    /home/ec2-user/galaxies/POGSSNR_PS1only_PGC062261.fits    0    1    'HL_smallgal_280_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_PGC062267.fits    0.0247    PGC062267    'Unk'    /home/ec2-user/galaxies/POGSSNR_PS1only_PGC062267.fits    0    1    'HL_smallgal_280_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_PGC062281.fits    0.0117    PGC062281    'Sc'    /home/ec2-user/galaxies/POGSSNR_PS1only_PGC062281.fits    0    1    'HL_smallgal_280_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_PGC062288.fits    0.0298    PGC062288    'Sc'    /home/ec2-user/galaxies/POGSSNR_PS1only_PGC062288.fits    0    1    'HL_smallgal_280_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_PGC062304.fits    0.0539    PGC062304    'S0'    /home/ec2-user/galaxies/POGSSNR_PS1only_PGC062304.fits    0    1    'HL_smallgal_280_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_PGC062309.fits    0.0240    PGC062309    'S0-a'    /home/ec2-user/galaxies/POGSSNR_PS1only_PGC062309.fits    0    1    'HL_smallgal_280_nameadzt'
./register_fits_file.py    /home/ec2-user/galaxies/POGS_PS1only_PGC062311.fits    0.0223    PGC062311    'E'    /home/ec2-user/galaxies/POGSSNR_PS1only_PGC062311.fits    0    1    'HL_smallgal_280_nameadzt'
